--------- beginning of system
09-22 09:32:33.580   729  1583 W ActivityManager: Slow operation: 222ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-22 09:32:52.616   729   768 I ActivityManager: Start proc 2372:com.google.android.deskclock/u0a172 for broadcast {com.google.android.deskclock/com.android.deskclock.AlarmInitReceiver}
09-22 09:32:52.617   729   768 W ActivityManager: Slow operation: 385ms so far, now at startProcess: starting to update pids map
09-22 09:32:52.638   729   768 W ActivityManager: Slow operation: 406ms so far, now at startProcess: done updating pids map
09-22 09:32:52.849   729   768 W ActivityManager: Slow operation: 88ms so far, now at startProcess: returned from zygote!
09-22 09:32:52.850   729   768 W ActivityManager: Slow operation: 89ms so far, now at startProcess: done updating battery stats
09-22 09:32:52.850   729   768 W ActivityManager: Slow operation: 89ms so far, now at startProcess: building log message
09-22 09:32:52.850   729   768 I ActivityManager: Start proc 2386:com.google.android.apps.messaging/u0a154 for content provider {com.google.android.apps.messaging/com.google.android.apps.messaging.shared.datamodel.provider.sharedstorage.SharedStorageProvider}
09-22 09:32:52.850   729   768 W ActivityManager: Slow operation: 90ms so far, now at startProcess: starting to update pids map
09-22 09:32:52.855   729   768 W ActivityManager: Slow operation: 94ms so far, now at startProcess: done updating pids map
09-22 09:32:52.912   729  1457 W ActivityManager: Slow operation: 53ms so far, now at attachApplicationLocked: immediately after bindApplication
09-22 09:32:52.912   729  1457 W ActivityManager: Slow operation: 54ms so far, now at attachApplicationLocked: after updateLruProcessLocked
09-22 09:32:52.962   729  1457 W ActivityManager: Slow operation: 103ms so far, now at attachApplicationLocked: after updateOomAdjLocked
